GEO;GEO_OBJECT;OCS;L_STAY;TDW;TOH;CARS;RP_MEASURE;CARPARK;NOR;TSH;BUILD_END;TIME_PERIOD;OBS_VALUE
473;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;5081.65679
472;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;4934.59512
471;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;7318.9489
470;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;5781.29707
469;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;6837.67298
468;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;7808.70033
467;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;8440.73382
466;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;5276.18016
465;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;5825.08239
464;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;9355.46651
463;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;11054.7558
462;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;5350.3342
461;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;4783.11561
460;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;5758.19619
459;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;6772.24769
458;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;9027.0925
457;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;6447.20338
456;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;5749.06006
455;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;10399.82799
454;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;5315.97975
453;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;17910.5314
452;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;6894.18795
451;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;6683.38447
450;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;5432.7943
449;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;6425.373
448;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;6155.13907
447;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;5576.57989
446;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;6789.7142
445;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;6032.31131
444;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;16179.30025
443;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;7431.75677
442;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;7029.89083
441;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;6883.23887
440;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;6116.80933
439;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;7704.95023
438;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;5504.59641
437;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;5851.44294
436;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;6632.76401
435;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;7798.782
434;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;8633.22797
433;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;6034.89701
432;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;6870.46603
431;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;5990.29446
430;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;13574.20169
429;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;6781.46155
428;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;6658.31114
427;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;11475.99009
426;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;6203.77078
425;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;8126.9598
424;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;6280.02154
423;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;8879.57256
422;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;7541.81504
421;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;7014.3944
420;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;6352.20777
419;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;9719.38683
418;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;7540.14374
417;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;6860.04879
416;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;7251.52882
415;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;8254.06336
414;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;10329.64592
413;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;6776.2351
412;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;9417.19035
411;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;6436.60912
410;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;9443.26199
409;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;6201.80212
408;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;20283.63722
407;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;7938.41062
406;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;8144.91676
405;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;9007.58903
404;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;9213.7705
403;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;8727.78078
402;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;6432.39934
401;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;6490.45788
400;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;7323.65862
399;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;6625.80195
398;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;13319.55337
397;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;7394.70199
396;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;7416.31624
395;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;22412.73884
394;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;8975.59929
393;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;10312.41598
392;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;8518.76129
391;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;7919.26453
390;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;8802.18188
389;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;7822.60955
388;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;9165.92084
387;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;6328.42548
386;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;9034.24791
385;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;8341.19601
384;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;28112.17109
383;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;11346.18166
382;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;9466.00386
381;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;8383.2994
380;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;6920.41803
379;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;7556.26545
378;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;7633.91703
377;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;8424.71899
376;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;8422.55593
375;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;7552.56065
374;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;7603.61943
373;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;8031.10684
372;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;7489.18326
371;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;24926.14188
370;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;9125.16445
369;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;7986.35193
368;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;7786.25507
367;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;7833.95236
366;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;8528.31263
365;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;9894.64373
364;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;7697.2121
363;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;12295.47004
362;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;7711.42681
361;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;9750.89288
360;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;9203.91679
359;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;11195.45226
358;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;8779.76773
357;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;7419.87548
356;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;7669.52352
355;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;9938.31803
354;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;10374.18761
353;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;14525.16765
352;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;11383.22383
351;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;11281.0447
350;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;14113.93367
349;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;19753.69564
348;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;11254.50907
347;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;10604.35357
346;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;10197.98666
345;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;10475.68093
344;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;33794.66445
343;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;10824.7013
342;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;10431.52148
341;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;9089.28115
340;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;11863.36035
339;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;9984.88383
338;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;10059.10122
337;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;8722.3167
336;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;9823.37334
335;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;9775.289
334;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;10540.7661
333;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;10405.81477
332;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;8520.4208
331;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;14477.78174
330;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;12406.976
329;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;9761.62994
328;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;11239.41837
327;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;11837.26831
326;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;10967.41868
325;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;13131.5909
324;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;13378.60074
323;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;13240.10035
322;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;10250.67303
321;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;10398.09971
320;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;10568.79469
319;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;11946.53929
318;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;11794.22843
317;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;10304.11605
316;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;31677.75091
315;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;12914.40116
314;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;16661.18702
313;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;10973.14066
312;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;13373.32221
311;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;11932.5925
310;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;11686.85178
309;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;15066.04336
308;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;11145.86045
307;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;12759.69584
306;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;12218.69646
305;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;14437.16833
304;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;13674.6412
303;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;9916.42609
302;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;28624.96218
301;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;12289.85696
300;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;14772.26423
299;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;11209.77302
298;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;27241.14759
297;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;13619.6543
296;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;15831.08487
295;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;12273.01299
294;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;13491.95269
293;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;11143.24516
292;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;17275.90739
291;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;12283.43616
290;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;26811.8383
289;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;11782.20757
288;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;12672.9445
287;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;11975.95368
286;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;13949.46689
285;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;19382.33981
284;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;20170.04242
283;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;12457.29822
282;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;16390.27149
281;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;16526.71754
280;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;12400.27211
279;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;17579.16687
278;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;17279.45024
277;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;12911.76815
276;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;14385.95375
275;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;17628.69718
274;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;12870.75575
273;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;12900.84085
272;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;15538.40326
271;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;18458.79798
270;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;13114.10228
269;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;11959.98281
268;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;14519.19945
267;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;15380.55318
266;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;21198.9632
265;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;16072.10212
264;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;14703.36546
263;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;12798.87031
262;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;15789.57997
261;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;21742.89445
260;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;16349.60888
259;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;16379.93387
258;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;14116.25581
257;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;16229.98202
256;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;14131.87299
255;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;16674.22118
254;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;19778.63773
253;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;18002.9696
252;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;17455.05481
251;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;19938.21198
250;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;15878.47195
249;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;18801.40461
248;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;20292.72753
247;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;32490.53137
246;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;17199.78474
245;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;19536.8603
244;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;15036.49677
243;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;16641.41318
242;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;14353.76175
241;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;16293.30196
